SERIAL,DATE CREATED,URL,TITLE,DOMAIN,TOPIC,TUTORIAL,TITLE,U.S.,TITLE ID
113,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-4,Dividing by 4,Math,Multiplication and division,Applying multiplication and division,dividing-by-4,3rd grade (U.S.),dividing-by-4
114,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-5,Dividing by 5,Math,Multiplication and division,Applying multiplication and division,dividing-by-5,3rd grade (U.S.),dividing-by-5
115,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-6,Dividing by 6,Math,Multiplication and division,Applying multiplication and division,dividing-by-6,3rd grade (U.S.),dividing-by-6
116,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-7,Dividing by 7,Math,Multiplication and division,Applying multiplication and division,dividing-by-7,3rd grade (U.S.),dividing-by-7
117,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-8,Dividing by 8,Math,Multiplication and division,Applying multiplication and division,dividing-by-8,3rd grade (U.S.),dividing-by-8
118,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-9,Dividing by 9,Math,Multiplication and division,Applying multiplication and division,dividing-by-9,3rd grade (U.S.),dividing-by-9
119,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-third-grade-applying-mult-div/e/dividing-by-10,Dividing by 10,Math,Multiplication and division,Applying multiplication and division,dividing-by-10,3rd grade (U.S.),dividing-by-10
120,7/27/2014,https://www.khanacademy.org/math/arithmetic/multiplication-division/multiplication_fun/e/number_line,Whole numbers on the number line,Math,Multiplication and division,Applying multiplication and division,number_line,3rd grade (U.S.),number_line
121,12/3/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-3rd-two-step-word-problems/e/two-step-word-problems-with-addition--subtraction--multiplication--and-division,"Two-step word problems with addition, subtraction, multiplication, and division",Math,Multiplication and division,Two-step word problems,two-step-word-problems-with-addition--subtraction--multiplication--and-division,3rd grade (U.S.),two-step-word-problems-with-addition--subtraction--multiplication--and-division
122,11/21/2014,https://www.khanacademy.org/math/arithmetic/multiplication-division/multi_digit_multiplication/e/multiplication_1,Multiply by tens,Math,Multiplication and division,Multiplying by tens,multiplication_1,3rd grade (U.S.),multiplication_1
123,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-mult-div-topic/cc-3rd-grade-multiplying-by-10/e/multiply-by-tens-word-problems,Multiply by tens word problems,Math,Multiplication and division,Multiplying by tens,multiply-by-tens-word-problems,3rd grade (U.S.),multiply-by-tens-word-problems
124,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-fractions-meaning/e/recognizing_fractions_0.5,Recognizing fractions 1,Math,Fractions,What fractions mean,recognizing_fractions_0.5,3rd grade (U.S.),recognizing_fractions_0.5
125,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-fractions-meaning/e/fractions-greater-than-one,Recognizing fractions 2,Math,Fractions,What fractions mean,fractions-greater-than-one,3rd grade (U.S.),fractions-greater-than-one
126,7/27/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-fractions-meaning/e/fractions_on_the_number_line_1,Fractions on the number line 1,Math,Fractions,What fractions mean,fractions_on_the_number_line_1,3rd grade (U.S.),fractions_on_the_number_line_1
127,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-fractions-meaning/e/fractions_on_the_number_line_2,Fractions on the number line 2,Math,Fractions,What fractions mean,fractions_on_the_number_line_2,3rd grade (U.S.),fractions_on_the_number_line_2
128,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-fractions-meaning/e/finding-1-on-the-number-line,Finding 1 on the number line,Math,Fractions,What fractions mean,finding-1-on-the-number-line,3rd grade (U.S.),finding-1-on-the-number-line
129,12/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-comparing-fractions/e/equivalent-fraction-models-1,Equivalent fraction models,Math,Fractions,Comparing fractions,equivalent-fraction-models-1,3rd grade (U.S.),equivalent-fraction-models-1
130,12/14/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-comparing-fractions/e/equivalent-fraction-models,Equivalent fractions on the number line,Math,Fractions,Comparing fractions,equivalent-fraction-models,3rd grade (U.S.),equivalent-fraction-models
131,7/27/2014,https://www.khanacademy.org/math/pre-algebra/fractions-pre-alg/understanding-fractions-pre-alg/e/recognizing_fractions,Identifying numerators and denominators,Math,Fractions,Comparing fractions,recognizing_fractions,3rd grade (U.S.),recognizing_fractions
132,12/3/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-comparing-fractions/e/comparing_fractions_with_the_same_denominator,Comparing fractions with the same denominator,Math,Fractions,Comparing fractions,comparing_fractions_with_the_same_denominator,3rd grade (U.S.),comparing_fractions_with_the_same_denominator
133,7/27/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-comparing-fractions/e/comparing_fractions_with_the_same_numerator,Comparing fractions with the same numerator,Math,Fractions,Comparing fractions,comparing_fractions_with_the_same_numerator,3rd grade (U.S.),comparing_fractions_with_the_same_numerator
134,8/4/2014,https://www.khanacademy.org/math/arithmetic/fractions/comparing-fractions/e/comparing_fractions_1,Comparing fractions with the same numerator or denominator,Math,Fractions,Comparing fractions,comparing_fractions_1,3rd grade (U.S.),comparing_fractions_1
135,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-fractions-topic/cc-3rd-comparing-fractions/e/naming-the-whole,Naming the whole,Math,Fractions,Comparing fractions,naming-the-whole,3rd grade (U.S.),naming-the-whole
136,12/3/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-area/e/understanding-area,Understanding area,Math,Measurement and geometry,Area,understanding-area,3rd grade (U.S.),understanding-area
137,12/2/2014,https://www.khanacademy.org/math/pre-algebra/measurement/area-basics/e/measuring-area-with-unit-squares,Measuring area with unit squares,Math,Measurement and geometry,Area,measuring-area-with-unit-squares,3rd grade (U.S.),measuring-area-with-unit-squares
138,12/12/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-area/e/finding-area-by-multiplying,Finding area by multiplying,Math,Measurement and geometry,Area,finding-area-by-multiplying,3rd grade (U.S.),finding-area-by-multiplying
139,12/3/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-area/e/comparing-areas-by-multiplying,Comparing areas by multiplying,Math,Measurement and geometry,Area,comparing-areas-by-multiplying,3rd grade (U.S.),comparing-areas-by-multiplying
140,12/2/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-area/e/area-and-the-distributive-property,Area and the distributive property,Math,Measurement and geometry,Area,area-and-the-distributive-property,3rd grade (U.S.),area-and-the-distributive-property
141,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-area/e/decompose-shapes-to-find-area,Decompose shapes to find area,Math,Measurement and geometry,Area,decompose-shapes-to-find-area,3rd grade (U.S.),decompose-shapes-to-find-area
142,11/21/2014,https://www.khanacademy.org/math/pre-algebra/measurement/perimeter/e/perimeter_1,Perimeter 1,Math,Measurement and geometry,Perimeter,perimeter_1,3rd grade (U.S.),perimeter_1
143,12/2/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-perimeter/e/perimeter-2,Perimeter 2,Math,Measurement and geometry,Perimeter,perimeter-2,3rd grade (U.S.),perimeter-2
144,11/21/2014,https://www.khanacademy.org/math/pre-algebra/measurement/perimeter/e/perimeter_of_squares_and_rectangles,Finding perimeter,Math,Measurement and geometry,Perimeter,perimeter_of_squares_and_rectangles,3rd grade (U.S.),perimeter_of_squares_and_rectangles
145,12/2/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-perimeter/e/comparing-area-and-perimeter,Comparing area and perimeter,Math,Measurement and geometry,Perimeter,comparing-area-and-perimeter,3rd grade (U.S.),comparing-area-and-perimeter
146,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-telling-time/e/telling-time-word-problems-with-the-number-line,Telling time word problems with the number line,Math,Measurement and geometry,Telling time,telling-time-word-problems-with-the-number-line,3rd grade (U.S.),telling-time-word-problems-with-the-number-line
147,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-telling-time/e/telling-time-word-problems,Telling time word problems,Math,Measurement and geometry,Telling time,telling-time-word-problems,3rd grade (U.S.),telling-time-word-problems
148,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-data/e/solving-problems-with-picture-graphs-2,Solving problems with picture graphs 2,Math,Measurement and geometry,Data,solving-problems-with-picture-graphs-2,3rd grade (U.S.),solving-problems-with-picture-graphs-2
149,12/4/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-data/e/solving-problems-with-bar-graphs-3,Solving problems with bar graphs 3,Math,Measurement and geometry,Data,solving-problems-with-bar-graphs-3,3rd grade (U.S.),solving-problems-with-bar-graphs-3
150,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-data/e/creating-picture-and-bar-graphs-2,Creating picture and bar graphs 2,Math,Measurement and geometry,Data,creating-picture-and-bar-graphs-2,3rd grade (U.S.),creating-picture-and-bar-graphs-2
151,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-data/e/creating-line-plots-2,Marking data on line plots,Math,Measurement and geometry,Data,creating-line-plots-2,3rd grade (U.S.),creating-line-plots-2
152,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-mass-volume/e/measure-mass,Arithmetic word problems with mass,Math,Measurement and geometry,Mass and volume,measure-mass,3rd grade (U.S.),measure-mass
153,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-mass-volume/e/volume-word-problems-1,Arithmetic word problems with volume,Math,Measurement and geometry,Mass and volume,volume-word-problems-1,3rd grade (U.S.),volume-word-problems-1
154,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-geometry/e/categorize-quadrilaterals,Categorize quadrilaterals,Math,Measurement and geometry,Shapes,categorize-quadrilaterals,3rd grade (U.S.),categorize-quadrilaterals
155,10/25/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-third-grade-measurement/cc-third-grade-geometry/e/cutting-shapes-into-equal-parts,Cutting shapes into equal parts,Math,Measurement and geometry,Shapes,cutting-shapes-into-equal-parts,3rd grade (U.S.),cutting-shapes-into-equal-parts
156,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-place-value-rounding/cc-3rd-grade-rounding/e/rounding-to-the-nearest-ten-or-hundred,Rounding to the nearest ten or hundred,Math,Place value and rounding,Rounding,rounding-to-the-nearest-ten-or-hundred,3rd grade (U.S.),rounding-to-the-nearest-ten-or-hundred
157,12/3/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-exp-pattern-topic/cc-3rd-grade-properties-patterns/e/properties-of-multiplication-1,Properties of multiplication,Math,Expressions and patterns,Properties and patterns in arithmetic,properties-of-multiplication-1,3rd grade (U.S.),properties-of-multiplication-1
158,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-exp-pattern-topic/cc-3rd-grade-properties-patterns/e/patterns,Math patterns 1,Math,Expressions and patterns,Properties and patterns in arithmetic,patterns,3rd grade (U.S.),patterns
159,11/21/2014,https://www.khanacademy.org/math/cc-third-grade-math/cc-3rd-exp-pattern-topic/cc-3rd-grade-properties-patterns/e/patterns-in-the-addition-table-and-multiplication-table,Patterns in multiplication tables,Math,Expressions and patterns,Properties and patterns in arithmetic,patterns-in-the-addition-table-and-multiplication-table,3rd grade (U.S.),patterns-in-the-addition-table-and-multiplication-table
160,11/8/2014,https://www.khanacademy.org/math/cc-fourth-grade-math/cc-4th-add-sub-topic/cc-4th-adding/e/addition_4,Addition within 1000,Math,Addition and subtraction,Adding multi-digit numbers,addition_4,4th grade (U.S.),addition_4
